place_id,name,s_latitude,n_latitude,w_longitude,e_longitude
2643,7 Days,44.4283053,44.4284053,26.1481997,26.1482997
2644,Bistro Market,44.4279622,44.4280622,26.1484369,26.1485369
2645,Pizza Ka Pantelimon,44.4416273,44.4420248,26.1769335,26.1782237
2646,Coftale Specialty Coffee Shop,44.436606,44.436706,26.1195539,26.1196539
2647,Stejarului 2D,44.4605593,44.4607052,26.1739459,26.1741321
2648,Caffe,44.4605593,44.4607052,26.1739459,26.1741321
2649,Trenta Pizza Berceni,44.3879288,44.3881119,26.1078608,26.1081711
2650,Taverna Fierarilor,44.3879288,44.3881119,26.1078608,26.1081711
2651,Bubble T - Gara de Nord,44.4478133,44.4479133,26.0758466,26.0759466
2652,Subway,44.4469837,44.4471337,26.0745958,26.0748146
2653,Veranda Ristorante Bucharest,44.4167214,44.4171176,26.1399024,26.1404013
2654,Atelierul de Zahăr,44.4157254,44.4158254,26.1388846,26.1389846
2655,Restaurant Pipera,44.4992875,44.4993875,26.1342867,26.1343867
2656,Adatto Pizza,44.4993483,44.4994483,26.1340863,26.1341863
2657,Vivono Pizza,44.4092232,44.4093232,26.0745212,26.0746212
2658,CRISTI ANA WEST,44.4091785,44.4092785,26.0744226,26.0745226
2659,Capricciosa,44.4956229,44.4958299,26.0773645,26.0776532
2660,Pizzeria Da Giulio,44.4550389,44.4553505,26.1280845,26.1284206
2661,Restaurant The President,44.4654521,44.4655521,26.1244965,26.1245965
2662,Rispetto Cucina Italiana,44.4122138,44.4130998,26.0806749,26.081781
2663,Kiki's Corner Street Food,44.4264788,44.4265788,26.1113275,26.1114275
2664,Cascara Coffee Roastery,44.4268618,44.4272101,26.1112474,26.1117926
2665,Il Bocconcino - Restaurant si livrare Popesti-Leordeni,44.3770984,44.3784607,26.1635816,26.1680916
2666,Doner Kebab by Chef Nicu Balș,44.4705396,44.4706396,26.0207043,26.0208043
2667,Cartier 16 Februarie,44.4703556,44.4704556,26.0214456,26.0215456
2668,Metrou 16 Februarie,44.4703116,44.4704116,26.0215082,26.0216082
2669,Kejsnan,44.4539377,44.4542711,26.1435511,26.1444234
2670,EMA FOOD,44.5113278,44.5126167,26.0841849,26.0858644
2671,xDRINKS,44.5113278,44.5126167,26.0841849,26.0858644
2672,Panero - Pizza & Bakery,44.4067348,44.4068348,26.1455437,26.1456437
2673,Casa Gambino,44.4067348,44.4068348,26.1455437,26.1456437
2674,Mâncare preparata,44.4064042,44.4065042,26.1463327,26.1464327
2675,Chez Toni,44.4583599,44.4584599,26.1006689,26.1007689
2676,SeVeN,44.4583599,44.4584599,26.1006689,26.1007689
2677,Glucoza Bar,44.4732558,44.4762371,26.1074238,26.1116017
2678,Păunița,44.425309,44.4259225,26.1635232,26.1639034
2679,Pranzo by ESS @ Integral Business Center,44.4909555,44.4912704,26.1193675,26.1197991
2680,Imperia Luxury Home,44.4899694,44.4903632,26.1193148,26.119784
2681,Camizo Restaurant Pub & More...,44.4214749,44.4215749,26.1700564,26.1701564
2682,Restaurant GEDI Titan,44.420802,44.421061,26.1700056,26.1704054
2683,Terasa Obor 2,44.4520827,44.4523448,26.1282289,26.1285415
2684,Nido Kitchen & Wine,44.4584199,44.4585199,26.0887839,26.0888839
2685,Handsome Monk Coffee Roastery,44.4268843,44.4269843,26.1344825,26.1345825
2686,Cannoleria Decebal,44.4268843,44.4269843,26.1347072,26.1348072
2687,Pizza Venetia Dristorului,44.4266931,44.4267931,26.1350007,26.1351007
2688,Restaurant Miru & Laur,44.390473,44.3906242,26.1018477,26.1020643
2689,La Grădină,44.3906324,44.3907324,26.1008648,26.1009648
2690,"August Gara de Nord - coffee, drinks, food",44.4441609,44.4448939,26.0782598,26.0793486
2691,The Owl Cocktail House,44.4401972,44.4402972,26.0846318,26.0847318
2692,Naan Project,44.4271412,44.4278091,26.0611681,26.0622755
2693,Zexe,44.4611636,44.4612859,26.0867606,26.0869676
2694,McDonald's,44.4515348,44.4529947,26.1291457,26.1319905
2695,Starbucks,44.4515348,44.4529947,26.1291457,26.1319905
2696,PHO THIN Vietnamez Restaurant,44.4515391,44.4517067,26.1300363,26.1302656
2697,Sushi Terra,44.4515348,44.4529947,26.1291457,26.1319905
2698,KFC,44.4515348,44.4529947,26.1291457,26.1319905
2699,5 To Go,44.4448323,44.4449323,26.0490491,26.0491491
2700,MoodDish,44.4456773,44.4457773,26.0494325,26.0495325
2701,Restaurant Vama Chitila,44.4922235,44.4923197,26.005168,26.0054191
2702,Ingredient | Restaurant cu livrare la domiciliu |,44.4499994,44.4500994,26.0556842,26.0557842
2703,Monkey’s Pizza,44.4500284,44.4501284,26.0558407,26.0559407
2704,Trattoria Terra Restaurant & Pizza,44.4931417,44.4932417,26.1926936,26.1927936
2705,Trattoria Angoli,44.3988881,44.4034837,26.1058294,26.1128175
2706,Terasa Anemona,44.3988881,44.4034837,26.1058294,26.1128175
2707,La terasa cu Pitici,44.3988881,44.4034837,26.1058294,26.1128175
2708,VIP terrace - oraselul copiilor,44.3988881,44.4034837,26.1058294,26.1128175
2709,Orhideea Sky,44.4437614,44.4441406,26.0648597,26.0654228
2710,Profi City New,44.4423902,44.4426302,26.1700952,26.1716978
2711,La Plăcinte,44.4608132,44.4611524,26.0743089,26.0747142
2712,Pizza Hut Delivery Mihalache,44.4600381,44.4604951,26.0742679,26.0747762
2713,Aladin Food,44.4605775,44.4610369,26.0734664,26.0740649
2714,Level UP Speciality Coffee,44.4605775,44.4610369,26.0734664,26.0740649
2715,Restaurant cu autoservire,44.3923685,44.3926886,26.1247178,26.1252837
2716,Fast-food SAID,44.4092796,44.4093796,26.0678596,26.0679596
2717,Terasa La UMBRELUȚE,44.4087401,44.4091253,26.0670308,26.0675772
2718,Casa Di Alex,44.4851174,44.485216,26.0468923,26.0471407
2719,Pizza Familly The Best🏆,44.393339,44.393439,26.0799563,26.0800563
2720,Alex&Georgi Familly SRL,44.393339,44.393439,26.0799563,26.0800563
2721,Polin 2,44.4301675,44.4303813,26.128665,26.1290359
2722,Terasa Obor,44.4499461,44.4500461,26.1294953,26.1295953
2723,Trattoria Amici,44.4244288,44.4246958,26.1658497,26.1665214
2724,Terasa Restaurant Champions,44.4126743,44.4130573,26.1413895,26.1420484
2725,Fast Food Belvedere,44.4483332,44.4484332,26.0556414,26.0557414
2726,Old Shanghai Restaurant Bucuresti,44.4172433,44.4173433,26.12016,26.12026
2727,Horhe Bar &Lounge,44.3924297,44.3925297,26.046371,26.046471
2728,Johnny Pizza,44.4829464,44.4875191,26.1731931,26.1821446
2729,Ada Restaurant,44.4724674,44.4725674,26.1514592,26.1515592
2730,Turkish halal restaurant,44.4721301,44.4722301,26.1516858,26.1517858
2731,Terasa La Copac,44.4725427,44.4726427,26.1525001,26.1526001
2732,Cantina,44.46925,44.46935,26.0257164,26.0258164
2733,Rooloteria,44.4366604,44.436894,26.0717471,26.0720748
2734,Roberto Pizza,44.48505,44.48515,26.03201,26.03211
2735,Magazin anda,44.3876658,44.3877658,26.0717877,26.0718877
2736,H Grill,44.4747232,44.4763298,26.0766829,26.0770877
2737,Hard Rock Cafe Bucharest,44.4752734,44.4755866,26.0760278,26.0764621
2738,Trattoria Il Calcio Kiseleff H,44.4756721,44.4757932,26.0758064,26.0760244
2739,Meadows Restaurant & Events,44.4761932,44.4764271,26.0746134,26.0748206
2740,H Kebab,44.4756721,44.4757932,26.0758064,26.0760244
2741,MIDI DEVELOPMENT SRL,44.4752734,44.4755866,26.0760278,26.0764621
2742,The Joker,44.4761558,44.4771338,26.0754792,26.0763644
2743,Tururi virtuale Bucuresti,44.4227112,44.4235557,26.1653002,26.1662462
2744,TUYA Bucharest,44.47507,44.47517,26.0896813,26.0897813
2745,nuba white,44.4751025,44.4752025,26.0900874,26.0901874
2746,The Mark Restaurant & Pub,44.446198,44.446298,26.0803514,26.0804514
2747,Gastro Euroinox S.R.L.,44.484777,44.4854336,26.0192414,26.0199834
2748,Pizzeria Arlecchino,44.5003761,44.5004761,26.027379,26.027479
2749,Vyro,44.4423845,44.4424884,26.0854115,26.0856661
2750,Bistro Popa Tatu,44.4413556,44.4414556,26.0857015,26.0858015
2751,Cafe Unie,44.4417619,44.4418619,26.0852199,26.0853199
2752,arzu,44.4282243,44.4283243,26.115597,26.115697
2753,Noeme,44.427579,44.427679,26.1151834,26.1152834
2754,La Traditia,44.4437726,44.4476943,26.2114463,26.2352875
2755,Cigeristan,44.4275933,44.428009,26.1307346,26.1313519
2756,Turquoise,44.4275819,44.4277988,26.1299981,26.1302925
2757,Padthai,44.4275933,44.428009,26.1307346,26.1313519
2758,Springtime,44.4266967,44.4275811,26.1293007,26.1306794
2759,Harbin,44.4265203,44.4266203,26.1317359,26.1318359
2760,Azzurro,44.4165348,44.4167116,26.0268252,26.0270733
2761,BOA - Beat of Angels Bucharest,44.4748404,44.4752959,26.0757148,26.076219
2762,best.ro.reqps,44.465432,44.4671047,26.1740104,26.1774874
2763,Zest Baneasa,44.4895623,44.4902693,26.0842322,26.0846985
2764,Club Mono,44.4365981,44.4369275,26.1003295,26.101366
2765,Fortuna Palace Centru,44.4365981,44.4369275,26.1003295,26.101366
2766,Furgoneta Street Chefs,44.3930455,44.3933988,26.1233564,26.1238896
2767,5 to go Soseaua Olteniței 103,44.3930455,44.3933988,26.1233564,26.1238896
2768,La Plăcinte,44.4524371,44.4526618,26.1100628,26.1107317
2769,Starbucks,44.5054471,44.5086944,26.0883862,26.0909013
2770,CR Lounge,44.5063199,44.5064199,26.0881723,26.0882723
2771,Paffos,44.5054471,44.5086944,26.0883862,26.0909013
2772,Bar Italia Băneasa,44.5054471,44.5086944,26.0883862,26.0909013
2773,Kebab / Shaormeria Gorjului,44.4335544,44.4339033,26.0207169,26.0230004
2774,Jorj To Go,44.4086326,44.4102835,26.1743413,26.1774112
2775,JakbaB - Shaormerie Bucuresti,44.4776375,44.4777968,26.0407489,26.0409808
2776,Jerry's Pizza Magheru,44.4384859,44.4388232,26.0998752,26.1004708
2777,Sushi Yoko Yoko Balcescu,44.4400923,44.4401923,26.1003495,26.1004495
2778,Pizzacitta,44.4903775,44.4907577,26.0859809,26.0863119
2779,Autoservire La Tarancuta,44.4811276,44.4812276,26.1619999,26.1620999
2780,Terasa Cu Bunatati Muntenesti,44.3735975,44.3736975,26.0451566,26.0452566
2781,Моё кафе,44.3735975,44.3736975,26.0451566,26.0452566
2782,Burgeria Știrbei by Malacu,44.4398516,44.4399307,26.0862937,26.0863881
2783,Wing Eat,44.4397289,44.4399227,26.0863522,26.0865456
2784,Tulin Restaurant,44.4392812,44.4393858,26.0865734,26.0868299
2785,leLunch,44.4397443,44.439922,26.0868071,26.0872648
2786,Pizzeria La Pryanu,44.4630939,44.4631939,26.140987,26.141087
2787,Fornetti bucuresti,44.4638199,44.4642854,26.1406182,26.1415696
2788,Ciocolateria Leonidas,44.4522654,44.4527556,26.1177593,26.1198707
2789,MEDALIM SPECIAL S.R.L.,44.4515655,44.4516655,26.1167813,26.1168813
2790,McDonald's,44.4523431,44.4525682,26.0811853,26.0832122
2791,Gram Bistro,44.4523431,44.4525682,26.0811853,26.0832122
2792,Starbucks,44.4523431,44.4525682,26.0811853,26.0832122
2793,Springtime,44.4516738,44.4518489,26.082211,26.0838357
2794,Noodle Pack America House,44.4523431,44.4525682,26.0811853,26.0832122
2795,Coppa Coffee & Wine Bar Victoria,44.4514949,44.4518648,26.0816963,26.0822161
2796,The Buddhist Striptease Club,44.4346382,44.4347382,26.0887604,26.0888604
2797,The Coffee Factory,44.4346382,44.4347382,26.0887604,26.0888604
2798,TED'S COFFEE CO.,44.4346283,44.4347283,26.0883471,26.0884471
2799,Kebabmania,44.4343232,44.4344232,26.0881406,26.0882406
2800,Saola,44.4339715,44.4340715,26.0882749,26.0883749
2801,Yi Pin Xiang,44.4340887,44.4341887,26.0897685,26.0898685
2802,Fresh Bistro,44.4344009,44.4345009,26.0899268,26.0900268
2803,Golden Kebab,44.4451513,44.4455495,26.1361473,26.1370375
2804,Restaurant Zeugma,44.4456121,44.4458764,26.1355038,26.1358793
2805,Nu te supăra frate bar si terasa,44.3955983,44.3957862,26.1169851,26.117315
2806,Bucătăria Local Comfort Food,44.4506782,44.4507782,26.0983274,26.0984274
2807,Ciorbărie,44.4511349,44.4512349,26.098811,26.098911
2808,Coppa,44.4509632,44.4510632,26.0988393,26.0989393
2809,Trei-Zeci,44.4506782,44.4507782,26.0983274,26.0984274
2810,JAR - Just A Restaurant. Terasa Berceni. Pizza. Livrare mancare. Sector 4 - Bucuresti,44.3916143,44.3917143,26.1266284,26.1267284
2811,5 to go Oras Pantelimon,44.4460053,44.4483808,26.2018729,26.2049146
2812,Fabio Pizza Pantelimon,44.4446261,44.4452921,26.1573048,26.1587418
2813,Baiatu' cu sushi Poke Bar,44.4654547,44.4656152,26.1037401,26.1042688
2814,frescoloco panini bar,44.433252,44.433352,26.0941018,26.0942018
2815,WOW RESTAURANT&EVENTS,44.4969788,44.4971914,26.0798796,26.0801784
2816,Misha's Garden,44.418928,44.4201526,26.1518122,26.1527463
2817,Trattoria La Nave,44.442173,44.4424519,26.1606804,26.1608475
2818,Restaurant Delea Noua,44.4295915,44.4296915,26.1304214,26.1305214
2819,Seven Bistro,44.428689,44.4290663,26.1308875,26.1313488
2820,Hotel Acropole,44.474419,44.474519,26.1561613,26.1562613
2821,Casa Denis,44.4742263,44.4743263,26.1557837,26.1558837
2822,Pui Al-Arabi,44.474301,44.474401,26.1559206,26.1560206
2823,Depoul RATB,44.4739595,44.4740595,26.1552228,26.1553228
2824,Ciorbe și Plăcinte,44.4504829,44.4505829,26.0832379,26.0833379
2825,Furgoneta Street Chefs,44.4493579,44.4504369,26.0824274,26.0832258
2826,Rainbowls,44.4498826,44.4502145,26.0830402,26.0833489
2827,Porto Gallo,44.4493579,44.4504369,26.0824274,26.0832258
2828,FAYN Urban Eatery,44.4498826,44.4502145,26.0830402,26.0833489
2829,Shaormeria C&A,44.4329343,44.4330343,26.0902456,26.0903456
2830,Taco Impex 2000,44.4630601,44.4631601,26.0666356,26.0667356
2831,TIKI TAKA,44.4184199,44.4185199,26.0069058,26.0070058
2832,BIG MIC - Restaurant & Pizzerie,44.4057925,44.4058925,26.1634721,26.1635721
2833,Auto Smart,44.4069359,44.4070359,26.1635513,26.1636513
2834,Crama Romaneasca,44.4057925,44.4058925,26.1634721,26.1635721
2835,Casa Nașului,44.4369878,44.4370878,26.0390856,26.0391856
2836,Perfect Simplu Specialty Coffee & Brunch,44.4316856,44.4317856,26.0937761,26.0938761
2837,Springtime,44.4312728,44.4320016,26.0931781,26.0941062
2838,Mojito Events Agency,44.4255822,44.4256822,26.0594559,26.0595559
2839,Clătite Uriașe Bușteni,44.4145318,44.4146659,26.1062123,26.106528
2840,Maki Box,44.3781815,44.3782815,26.1183489,26.1184489
2841,Taverna La Călinescu,44.4104446,44.411064,26.1121628,26.1125419
2842,La Ciorbe Restaurant,44.4340802,44.4344515,25.9995965,26.0010583
2843,Pizza Smiley,44.4148849,44.4149849,26.0713872,26.0714872
2844,MANAY CHINESE FOOD SEBASTIAN,44.4149952,44.4150952,26.0712549,26.0713549
2845,Trattoria Quattro,44.4147578,44.4148578,26.0714983,26.0715983
2846,Pizza Le Club,44.4863988,44.4864988,26.0880239,26.0881239
2847,News Cafe,44.4425903,44.442776,26.1261141,26.1264734
2848,Darayava,44.4030814,44.4033194,26.0564596,26.0568407
2849,Piata Sudului,44.3613651,44.367156,26.0869837,26.0885928
2850,Minigolf Caffe,44.4689231,44.4690231,26.0852166,26.0853166
2851,Dristor Kebap,44.4202152,44.4205181,26.1372004,26.1377946
2852,Dristor Tantuni,44.4198883,44.4199883,26.1370816,26.1371816
2853,Subway,44.3832436,44.3834431,26.1473927,26.1477461
2854,Coffee 2 Go,44.3719438,44.3725637,26.1249956,26.125661
2855,Leonidas Nicolae Caramfil,44.4842709,44.4847703,26.0925253,26.0930735
2856,BABI FOOD,44.4512808,44.4514052,26.2053455,26.2054298
2857,Toni's Restaurant,44.4339009,44.4342876,26.1823766,26.1830365
2858,La caruta cu Mici Mari,44.4337149,44.4338149,26.1835973,26.1836973
2859,Domino's Pizza Metalurgiei,44.3706832,44.3710224,26.1407073,26.1411801
2860,The Grill,44.485383,44.485483,26.0875907,26.0876907
2861,NADASAN Herastrau,44.4844965,44.4845965,26.0890061,26.0891061
2862,Lapar,44.4357683,44.4358683,26.0684147,26.0685147
2863,Restaurant & Terasa Trei Camile,44.4021636,44.4022636,26.0922701,26.0923701
2864,Trattoria Capris,44.4020076,44.4021076,26.0919881,26.0920881
2865,Profi City New,44.4200977,44.4204394,26.1239046,26.1243155
2866,Totu Bun,44.4173668,44.4174668,26.1007852,26.1008852
2867,Hygge Pizza Kaufland Pantelimon,44.4417452,44.4429967,26.1528731,26.1538021
2868,Roj Restaurant,44.4870993,44.4871993,26.1809275,26.1810275
2869,ADO Lahmacun Pide-Pizza,44.4870993,44.4871993,26.1809275,26.1810275
2870,ADO Take Away,44.4870993,44.4871993,26.1809275,26.1810275
2871,AUTOSERVIRE,44.3637875,44.3640598,26.0396278,26.0399065
2872,G7 Events Grill & Bar,44.3637875,44.3640598,26.0396278,26.0399065
2873,De cartier,44.4139251,44.4140251,26.1095808,26.1096808
2874,Tabiet 41 Restaurant,44.4138632,44.4139632,26.1092406,26.1093406
2875,PICCOLO PIZZA,44.4717783,44.4718783,26.157856,26.157956
2876,I'Ladrino,44.4423364,44.4425619,26.1418647,26.142082
2877,Pizzeria Margherita,44.4417871,44.4418905,26.1403398,26.1404524
2878,5 To Go,44.3698907,44.3701718,26.1404597,26.1409583
2879,Cereal Crunch Metalurgiei,44.3698907,44.3701718,26.1404597,26.1409583
2880,Graffiti UrbanFood,44.4327948,44.4328948,26.0699611,26.0700611
2881,NINE BAR Coffee Shop,44.4329155,44.4330155,26.0702863,26.0703863
2882,Incotro speciality coffee,44.4333244,44.4334244,26.0688908,26.0689908
2883,Mon Cher Decebal,44.4286114,44.4291799,26.1323337,26.1331456
2884,KARA - Restaurant Bar & Lounge Decebal,44.4286114,44.4291799,26.1323337,26.1331456
2885,Restaurant Casa cu Mici by Cocosatu',44.4293815,44.4295178,26.131964,26.1321346
2886,Eshtar Resturant,44.4288928,44.4294529,26.1320137,26.1328369
2887,Mad Goat,44.4673866,44.4674866,26.070874,26.070974
2888,Pizzeria Divlan,44.3815441,44.3816441,26.1367334,26.1368334
2889,Maison 36,44.5053674,44.5069773,26.1336771,26.1338583
2890,Restaurant Pata Negra,44.4555812,44.4556812,26.0916213,26.0917213
2891,Food Buffet,44.45499,44.4554547,26.0900708,26.0914191
2892,Restaurante Copas y tapas,44.4555812,44.4556812,26.0916213,26.0917213
2893,Sava`s Food,44.4859213,44.4860213,26.1786869,26.1787869
2894,RESTAURANT PE ROTI CUBANEZ,44.4076689,44.4077689,26.142701,26.142801
2895,La Buni,44.3689079,44.3695437,26.1261138,26.1272897
2896,Hanu' Berarilor Casa Oprea Soare,44.4283363,44.4286027,26.0951871,26.0955548
2897,Taqueria El Torito - Mâncare Mexicană București,44.4283498,44.4284498,26.0944764,26.0945764
2898,Restaurant Serendipity București,44.4073368,44.4074368,26.1646032,26.1647032
2899,Carne,44.4693492,44.4694492,26.158062,26.158162
2900,Guesthouse Casa Mică,44.4471582,44.4472582,26.0473196,26.0474196
2901,Restaurant Voluntari - La Stejaru',44.4858509,44.4859509,26.1661325,26.1662325
2902,Cucina Gioia,44.4858509,44.4859509,26.1661325,26.1662325
2903,Antiaeriana,44.4002924,44.4003924,26.0500231,26.0501231
2904,Shaorma Deny & Ianis,44.4003302,44.4004302,26.0504457,26.0505457
2905,Ivan`s Bar & Grill,44.4352988,44.4353988,26.1623559,26.1624559
2906,Shaormeria Baneasa Aparatorii Patriei,44.3799956,44.3800956,26.1352087,26.1353087
2907,Simigeria Matei,44.3799252,44.3800252,26.1351419,26.1352419
2908,Hasmir Kebap,44.3796104,44.3797104,26.1354134,26.1355134
2909,Cantinetta,44.4822848,44.4828402,26.1080432,26.1088645
2910,La Baraca,44.4560269,44.4561269,26.1157195,26.1158195
2911,Pizza latin prelungirea Ghencea,44.4071831,44.4072831,25.9875142,25.9876142
2912,1 minute,44.4931339,44.4937747,26.1255365,26.1264273
2913,Ama Cafe,44.4931339,44.4937747,26.1255365,26.1264273
2914,Capriccio,44.4432661,44.4433661,26.1070816,26.1071816
2915,Magic Sushi,44.481882,44.481982,26.0942182,26.0943182
2916,La Monique & Mitus,44.4622141,44.4623141,26.057244,26.057344
2917,Ranoush Cafe shisha lounge,44.4940394,44.4941394,26.140359,26.140459
2918,Grădina Verde,44.3827166,44.3828166,26.0779275,26.0780275
2919,The Burger Factory,44.4150103,44.4151103,26.1024032,26.1025032
2920,NOÍ Coffee Bar,44.4155521,44.4156521,26.10146,26.10156
2921,Lulu Dupain,44.4155521,44.4156521,26.10146,26.10156
2922,Chocolate Pepperoni,44.4334812,44.4335812,26.134425,26.134525
2923,Sky community,44.4338646,44.4339646,26.1351891,26.1352891
2924,Vertigo Venue Pipera,44.4958248,44.4962938,26.1314571,26.1320981
2925,58 STREET FOOD,44.4268384,44.4269384,26.0078747,26.0079747
2926,Seoul Restaurant,44.4690868,44.4691868,26.071535,26.071635
2927,Peru Bistro,44.4682997,44.4683997,26.0714425,26.0715425
2928,Bun De Tot Fast Food,44.4863356,44.4896149,26.178002,26.1844159
2929,MusCaffe,44.4875773,44.4876773,26.181911,26.182011
2930,Springtime,44.4625955,44.4630143,26.1011973,26.1013541
2931,OZI DONER,44.4147365,44.4148365,26.0881903,26.0882903
2932,Ana Pan Pompeiu,44.4792917,44.4793917,26.1102207,26.1103207
2933,BBQ & Grill,44.4792917,44.4793917,26.1102207,26.1103207
2934,Smart Bistro,44.4787455,44.4804404,26.1070668,26.1099075
2935,Terasa Oasis,44.419057,44.419157,26.0679091,26.0680091
2936,El Torito,44.4427776,44.4428776,26.121332,26.121432
2937,Karishma,44.4432751,44.4433751,26.1214501,26.1215501
2938,"Banjo Jack: Restaurant American, BBQ, Grill",44.4426579,44.4427579,26.121373,26.121473
2939,Cori&Dari SRL,44.4114363,44.4119705,26.1668989,26.1684789
2940,Zeama Buna! Sisesti,44.5014908,44.5015908,26.0612554,26.0613554
2941,Maison des Crêpes,44.4470895,44.4471895,26.1007797,26.1008797
2942,Pizza Hut Dorobanți,44.4460945,44.4468256,26.0984402,26.0994118
2943,Benihana,44.4460945,44.4468256,26.0984402,26.0994118
2944,Restaurant La Nasu Bucuresti,44.4528819,44.4529819,26.049953,26.050053
2945,The Bridge,44.4531217,44.4532217,26.0498853,26.0499853
2946,The Parisian,44.4524574,44.4525574,26.0495087,26.0496087
2947,Kaiamo,44.4640662,44.4641662,26.0889055,26.0890055
2948,Boboko,44.4640662,44.4641662,26.0889055,26.0890055
2949,Cafelota,44.4641933,44.4642933,26.0884099,26.0885099
2950,La Husein,44.3792594,44.3793594,26.092008,26.092108
2951,La Kostas Taverna,44.444772,44.4449488,26.1191067,26.1193634
2952,"Gașca Veche, Bar",44.4460714,44.4461714,26.1194106,26.1195106
2953,Resto Aperto,44.4194064,44.4213161,26.1257611,26.1277504
2954,FryDay,44.4194064,44.4213161,26.1257611,26.1277504
2955,McDonald's,44.4194064,44.4213161,26.1257611,26.1277504
2956,Zambro,44.3917457,44.3918457,26.1094509,26.1095509
2957,Kif Mec,44.3725629,44.3726629,26.1793941,26.1794941
2958,Origo Dorobanti,44.461193,44.461293,26.0937975,26.0938975
2959,Restaurant Four Seasons,44.4612778,44.4613778,26.0931619,26.0932619
2960,Vicos Med,44.4378446,44.4384958,26.0185148,26.0199912
2961,The actors cafè,44.4080512,44.4081512,26.1103868,26.1104868
2962,Ballroom Bucuresti,44.4505734,44.4508178,26.2284702,26.2293307
2963,Taberna,44.4247004,44.4248004,26.0110481,26.0111481
2964,Interbelic,44.4118759,44.4121509,26.0690262,26.0693727
2965,Ciorbe si Placinte - Cora Alexandriei,44.4005624,44.4015233,26.0451569,26.0464152
2966,SkyBar,44.4572387,44.4573387,26.095899,26.095999
2967,Bufet Plevnei Mancare Tradițional Romaneasca,44.44301,44.443317,26.0692187,26.0696457
2968,Domino's Pizza Eroii Revoluției,44.406674,44.4070674,26.0949964,26.0955131
2969,MEGA DISCOTECA TINERETULUI,44.3848827,44.3849063,26.1662591,26.1670165
2970,PAMELA CAFÉ BAR,44.4230398,44.4231398,26.1037816,26.1038816
2971,Oma Coffee Shop,44.4397467,44.4398467,26.113843,26.113943
2972,Profi City,44.4469819,44.4470819,25.9922559,25.9923559
2973,Casa Ema,44.3981364,44.3982364,26.0453943,26.0454943
2974,Gardul Verde,44.4909717,44.4910717,26.0346377,26.0347377
2975,Donerboom Barbu Vacarescu,44.4602995,44.4616411,26.1072989,26.1078433
2976,Gedo Restaurant,44.4452262,44.4453984,26.1226774,26.1229665
2977,Hotel Restaurant Baron,44.4292656,44.4293656,26.1707711,26.1708711
2978,Almondo Pizza Titan,44.4286121,44.4291734,26.1675244,26.1694917
2979,Serena Pizza,44.4289158,44.4292768,26.1696148,26.1701749
2980,5 to go - Piața Miniș,44.4288541,44.4289541,26.1701718,26.1702718
2981,Cantină Liceu Tehnic Media,44.4848809,44.4852362,26.0598252,26.0601527
2982,Il Villagio - Icoanei,44.4436187,44.4437187,26.1031062,26.1032062
2983,Mingle,44.4444451,44.4445451,26.1023637,26.1024637
2984,Restaurant HOME,44.4428994,44.4429994,26.1021002,26.1022002
2985,100%Pizza,44.4624278,44.4641077,26.1633571,26.1681925
2986,Ciorbarie,44.4522548,44.4526538,26.079961,26.0808295
2987,Yukka Restaurant,44.4522465,44.4524419,26.0791719,26.0799649
2988,The Soup Carousel,44.4522465,44.4524419,26.0791719,26.0799649
2989,Sagakura Bucharest,44.4523431,44.4525682,26.0811853,26.0832122
2990,5 To Go,44.4518019,44.451939,26.0789252,26.0801156
2991,Domino's Pizza Morarilor,44.4411521,44.4413729,26.1811194,26.1815732
2992,Gyros Thessalonikis express,44.4405172,44.4410505,26.1784401,26.1804316
2993,Alexa Bar,44.412931,44.413031,26.1688291,26.1689291
2994,Doi Cocoși Restaurant,44.506609,44.506709,26.0260768,26.0261768
2995,מוישה - מלון כשר מסעדה ומכולת כשרה בבוקרשט - Moise Kosher food in bucarest,44.4472413,44.4473413,26.0851162,26.0852162
2996,Dorada,44.4474422,44.4475422,26.0842815,26.0843815
2997,Casa Roz,44.4394371,44.4396459,26.0156028,26.0158603
2998,Shaormeria Lala’s,44.4390311,44.4391736,26.0158194,26.0160068
2999,Universal Gapo - Automate Cafea | Distribuitor Produse Fast Food,44.3938936,44.3939936,26.1038229,26.1039229
3000,Lake Lounge,44.4802277,44.4803277,26.0786956,26.0787956
3001,Tei Toboc,44.4696452,44.4697452,26.126106,26.126206
3002,Jap Bistro & Lounge,44.4099647,44.4100647,26.1118018,26.1119018
3003,Soseau Poenari,44.4098248,44.4101711,26.1118679,26.112422
3004,Eden House Restaurant,44.3927877,44.3928877,26.0392337,26.0393337
3005,Restaurant Provence,44.3827225,44.3828225,26.1160193,26.1161193
3006,Calypso Restaurant,44.4471344,44.4474451,26.0705537,26.0708558
3007,Mondo Pizza,44.4471344,44.4474451,26.0705537,26.0708558
3008,El Pato,44.4425752,44.4427258,26.1019762,26.1024056
3009,Unico Vero,44.4436433,44.4437433,26.1091989,26.1092989
3010,WineOut Bar & Bistro,44.4437016,44.4438016,26.1084797,26.1085797
3011,Sara Sarroglia Restaurant,44.4423027,44.4426536,26.1092648,26.1097135
3012,Live Music Bar,44.4421332,44.4422332,26.1090447,26.1091447
3013,Tehran Restaurant (Iranian Restaurant),44.4586667,44.4587667,26.1097768,26.1098768
3014,Enso Café,44.4464241,44.4465241,26.087461,26.087561
